"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ITGB2-AS1",1.14004016474538,-0.783663419117834,0.886010842788395,-0.88448513412267,0.376434383846041,0.597957624640462
"ITGB3",2.75989734723774,0.511386264599133,0.571229294929557,0.895238162920543,0.370659788226819,0.593031827075145
"ITGB3BP",13.8588819034662,0.473210211578571,0.263503897280976,1.79583761933503,0.0725203458219978,0.204494214329049
"ITGB4",43.434134429429,0.292187638009587,0.297787689286527,0.981194483592127,0.326496843989787,0.55170021323413
"ITGB5",30.0613426070554,0.549818650869959,0.223352862963827,2.46165929361293,0.0138295970359543,0.0601229045281775
"ITGB6",9.27765987744393,-0.238146436699048,0.369435418447749,-0.644622645277664,0.519171756176592,0.721130921842235
"ITGB7",8.18526904183845,-1.48568904385841,0.365809657972064,-4.06137184046646,4.87851970340408e-05,0.000673741171619977
"ITGB8",2.60091360090262,1.38866414874243,0.643531183332594,2.15788167645751,0.0309370324752973,0.110262564627462
"ITGB8-AS1",1.94435000999674,-0.0241261622922471,0.645730772822706,-0.0373625716903401,0.970195915284769,0.986468457582752
"ITGBL1",3.86619364531715,3.10020160665734,0.809689544994992,3.8288769143938,0.000128729364811833,0.0015168119078736
"ITIH4",1.27434633223243,-0.955233815171655,0.910358797047021,-1.04929377106059,0.294042931984009,0.517320720364583
"ITIH5",6.83537251086754,-0.825660156927521,0.415529614905648,-1.98700676753208,0.0469216468938728,0.149145394784272
"ITK",2.56591755627991,-0.755532168075815,0.577260148303833,-1.3088244014346,0.190593839268713,0.392195096684026
"ITLN1",276.158206600796,-4.5824631064064,1.11288804320378,-4.11763171901319,3.8278575407204e-05,0.000555895770675241
"ITM2A",18.1022444053671,-2.39357361389123,0.279036117121644,-8.57800645515635,9.65315328165762e-18,4.00310903727407e-15
"ITM2B",419.809537382177,-0.82255622172281,0.220347925347592,-3.73298827490776,0.000189221406321604,0.00205745548068115
"ITM2C",616.711263094451,-2.89855167079994,0.422781291416952,-6.85591280798032,7.0858588152922e-12,6.57048361822964e-10
"ITPA",31.7707303062912,0.236677719873404,0.295165581590386,0.80184728381323,0.422641303200996,0.641546722469514
"ITPK1",44.6886670847322,-0.147337353684123,0.249471070292222,-0.590598956069485,0.55478916451351,0.749068231619986
"ITPKA",4.37276687206318,-2.1429166918797,0.546388658837961,-3.92196407670169,8.78300891555075e-05,0.00110744544003596
"ITPKB",3.32021743557854,0.228367036234093,0.498329469510874,0.458265164326408,0.64676194822999,0.812453312934967
"ITPKC",7.68676058041751,-0.0802376915971936,0.330461154387026,-0.242805214870192,0.808156295564213,0.909808109228425
"ITPR1",7.16212115772554,-0.317161609054808,0.369103132499972,-0.859276394937755,0.390188044123125,0.610686125585482
"ITPR2",4.60509780479273,-0.076569261494693,0.463408368704026,-0.165230640328805,0.868762449213281,0.939088741170449
"ITPR3",18.5076391735361,0.209963144323968,0.331207648154288,0.63393205287989,0.526125166314041,0.725900734743434
